soure	batch	plate	sqlite_file	Metadata_PlateType
source_8	J3	A1170524	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170524/A1170524.sqlite	COMPOUND
source_8	J3	A1170525	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170525/A1170525.sqlite	COMPOUND
source_8	J3	A1170526	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170526/A1170526.sqlite	COMPOUND
source_8	J3	A1170527	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170527/A1170527.sqlite	COMPOUND
source_8	J3	A1170528	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170528/A1170528.sqlite	COMPOUND
source_8	J3	A1170529	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170529/A1170529.sqlite	COMPOUND
source_8	J3	A1170530	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170530/A1170530.sqlite	COMPOUND
source_8	J3	A1170531	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170531/A1170531.sqlite	COMPOUND
source_8	J3	A1170532	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170532/A1170532.sqlite	COMPOUND
source_8	J3	A1170533	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170533/A1170533.sqlite	COMPOUND
source_8	J3	A1170534	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170534/A1170534.sqlite	COMPOUND
source_8	J3	A1170535	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170535/A1170535.sqlite	COMPOUND
source_8	J3	A1170536	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170536/A1170536.sqlite	COMPOUND
source_8	J3	A1170537	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170537/A1170537.sqlite	COMPOUND
source_8	J3	A1170538	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170538/A1170538.sqlite	COMPOUND
source_8	J3	A1170539	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170539/A1170539.sqlite	COMPOUND
source_8	J3	A1170540	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170540/A1170540.sqlite	COMPOUND
source_8	J3	A1170541	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170541/A1170541.sqlite	COMPOUND
source_8	J3	A1170542	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170542/A1170542.sqlite	COMPOUND
source_8	J3	A1170543	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170543/A1170543.sqlite	COMPOUND
source_8	J3	A1170544	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J3/A1170544/A1170544.sqlite	COMPOUND
source_8	J4	A1166130	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166130/A1166130.sqlite	COMPOUND
source_8	J4	A1166131	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166131/A1166131.sqlite	COMPOUND
source_8	J4	A1166132	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166132/A1166132.sqlite	COMPOUND
source_8	J4	A1166133	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166133/A1166133.sqlite	COMPOUND
source_8	J4	A1166134	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166134/A1166134.sqlite	COMPOUND
source_8	J4	A1166135	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166135/A1166135.sqlite	COMPOUND
source_8	J4	A1166136	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166136/A1166136.sqlite	COMPOUND
source_8	J4	A1166137	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166137/A1166137.sqlite	COMPOUND
source_8	J4	A1166138	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166138/A1166138.sqlite	COMPOUND
source_8	J4	A1166139	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166139/A1166139.sqlite	COMPOUND
source_8	J4	A1166140	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166140/A1166140.sqlite	COMPOUND
source_8	J4	A1166141	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166141/A1166141.sqlite	COMPOUND
source_8	J4	A1166142	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166142/A1166142.sqlite	COMPOUND
source_8	J4	A1166143	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166143/A1166143.sqlite	COMPOUND
source_8	J4	A1166144	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166144/A1166144.sqlite	COMPOUND
source_8	J4	A1166145	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166145/A1166145.sqlite	COMPOUND
source_8	J4	A1166146	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166146/A1166146.sqlite	COMPOUND
source_8	J4	A1166147	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166147/A1166147.sqlite	COMPOUND
source_8	J4	A1166148	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166148/A1166148.sqlite	COMPOUND_EMPTY
source_8	J4	A1166149	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166149/A1166149.sqlite	COMPOUND_EMPTY
source_8	J4	A1166150	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166150/A1166150.sqlite	COMPOUND
source_8	J4	A1166151	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166151/A1166151.sqlite	COMPOUND
source_8	J4	A1166152	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166152/A1166152.sqlite	COMPOUND
source_8	J4	A1166153	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166153/A1166153.sqlite	COMPOUND
source_8	J4	A1166154	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166154/A1166154.sqlite	COMPOUND
source_8	J4	A1166155	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166155/A1166155.sqlite	COMPOUND
source_8	J4	A1166156	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166156/A1166156.sqlite	COMPOUND
source_8	J4	A1166157	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166157/A1166157.sqlite	COMPOUND
source_8	J4	A1166158	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166158/A1166158.sqlite	COMPOUND
source_8	J4	A1166159	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166159/A1166159.sqlite	COMPOUND
source_8	J4	A1166160	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166160/A1166160.sqlite	COMPOUND
source_8	J4	A1166161	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166161/A1166161.sqlite	COMPOUND
source_8	J4	A1166162	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166162/A1166162.sqlite	COMPOUND
source_8	J4	A1166163	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166163/A1166163.sqlite	COMPOUND
source_8	J4	A1166164	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166164/A1166164.sqlite	COMPOUND
source_8	J4	A1166165	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166165/A1166165.sqlite	COMPOUND
source_8	J4	A1166166	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166166/A1166166.sqlite	COMPOUND
source_8	J4	A1166167	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166167/A1166167.sqlite	COMPOUND
source_8	J4	A1166168	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166168/A1166168.sqlite	COMPOUND
source_8	J4	A1166169	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166169/A1166169.sqlite	COMPOUND
source_8	J4	A1166170	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166170/A1166170.sqlite	COMPOUND
source_8	J4	A1166171	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166171/A1166171.sqlite	COMPOUND
source_8	J4	A1166172	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166172/A1166172.sqlite	COMPOUND
source_8	J4	A1166173	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166173/A1166173.sqlite	COMPOUND
source_8	J4	A1166174	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166174/A1166174.sqlite	COMPOUND
source_8	J4	A1166175	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166175/A1166175.sqlite	COMPOUND
source_8	J4	A1166176	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166176/A1166176.sqlite	COMPOUND
source_8	J4	A1166177	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166177/A1166177.sqlite	COMPOUND
source_8	J4	A1166178	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166178/A1166178.sqlite	COMPOUND_EMPTY
source_8	J4	A1166179	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166179/A1166179.sqlite	TARGET2
source_8	J4	A1166180	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166180/A1166180.sqlite	COMPOUND
source_8	J4	A1166181	s3://cellpainting-gallery/cpg0016-jump/source_8/workspace/backend/J4/A1166181/A1166181.sqlite	COMPOUND_EMPTY
source_9	20210824-Run5	GR00003381	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210824-Run5/GR00003381/GR00003381.sqlite	COMPOUND
source_9	20210824-Run5	GR00003382	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210824-Run5/GR00003382/GR00003382.sqlite	COMPOUND
source_9	20210824-Run5	GR00003383	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210824-Run5/GR00003383/GR00003383.sqlite	COMPOUND
source_9	20210824-Run5	GR00003384	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210824-Run5/GR00003384/GR00003384.sqlite	COMPOUND
source_9	20210824-Run5	GR00003386	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210824-Run5/GR00003386/GR00003386.sqlite	COMPOUND
source_9	20210824-Run5	GR00003387	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210824-Run5/GR00003387/GR00003387.sqlite	COMPOUND
source_9	20210825_Run6	GR00003390	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210825_Run6/GR00003390/GR00003390.sqlite	COMPOUND
source_9	20210825_Run6	GR00003391	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210825_Run6/GR00003391/GR00003391.sqlite	COMPOUND
source_9	20210825_Run6	GR00003392	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210825_Run6/GR00003392/GR00003392.sqlite	COMPOUND
source_9	20210825_Run6	GR00003393	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210825_Run6/GR00003393/GR00003393.sqlite	COMPOUND
source_9	20210825_Run6	GR00003394	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210825_Run6/GR00003394/GR00003394.sqlite	TARGET2
source_9	20210825_Run6	GR00003395	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210825_Run6/GR00003395/GR00003395.sqlite	COMPOUND
source_9	20210825_Run6	GR00003396	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210825_Run6/GR00003396/GR00003396.sqlite	COMPOUND
source_9	20210825_Run6	GR00003412	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210825_Run6/GR00003412/GR00003412.sqlite	COMPOUND
source_9	20210825_Run6	GR00003413	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210825_Run6/GR00003413/GR00003413.sqlite	COMPOUND
source_9	20210831-Run7	GR00003330	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210831-Run7/GR00003330/GR00003330.sqlite	COMPOUND
source_9	20210831-Run7	GR00003331	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210831-Run7/GR00003331/GR00003331.sqlite	COMPOUND
source_9	20210831-Run7	GR00003332	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210831-Run7/GR00003332/GR00003332.sqlite	COMPOUND
source_9	20210831-Run7	GR00003333	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210831-Run7/GR00003333/GR00003333.sqlite	COMPOUND
source_9	20210831-Run7	GR00003334	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210831-Run7/GR00003334/GR00003334.sqlite	TARGET2
source_9	20210831-Run7	GR00003335	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210831-Run7/GR00003335/GR00003335.sqlite	COMPOUND
source_9	20210831-Run7	GR00003336	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210831-Run7/GR00003336/GR00003336.sqlite	COMPOUND
source_9	20210831-Run7	GR00003337	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210831-Run7/GR00003337/GR00003337.sqlite	COMPOUND
source_9	20210831-Run7	GR00003338	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210831-Run7/GR00003338/GR00003338.sqlite	COMPOUND
source_9	20210901_Run8	GR00003313	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210901_Run8/GR00003313/GR00003313.sqlite	COMPOUND
source_9	20210901_Run8	GR00003314	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210901_Run8/GR00003314/GR00003314.sqlite	COMPOUND
source_9	20210901_Run8	GR00003315	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210901_Run8/GR00003315/GR00003315.sqlite	COMPOUND
source_9	20210901_Run8	GR00003339	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210901_Run8/GR00003339/GR00003339.sqlite	COMPOUND
source_9	20210901_Run8	GR00003340	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210901_Run8/GR00003340/GR00003340.sqlite	TARGET2
source_9	20210901_Run8	GR00003341	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210901_Run8/GR00003341/GR00003341.sqlite	COMPOUND
source_9	20210901_Run8	GR00003342	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210901_Run8/GR00003342/GR00003342.sqlite	COMPOUND
source_9	20210901_Run8	GR00003343	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210901_Run8/GR00003343/GR00003343.sqlite	COMPOUND
source_9	20210901_Run8	GR00003344	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210901_Run8/GR00003344/GR00003344.sqlite	COMPOUND
source_9	20210914-Run9	GR00003296	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210914-Run9/GR00003296/GR00003296.sqlite	COMPOUND
source_9	20210914-Run9	GR00003297	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210914-Run9/GR00003297/GR00003297.sqlite	COMPOUND
source_9	20210914-Run9	GR00003298	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210914-Run9/GR00003298/GR00003298.sqlite	COMPOUND
source_9	20210914-Run9	GR00003299	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210914-Run9/GR00003299/GR00003299.sqlite	COMPOUND
source_9	20210914-Run9	GR00003300	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210914-Run9/GR00003300/GR00003300.sqlite	TARGET2
source_9	20210914-Run9	GR00003301	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210914-Run9/GR00003301/GR00003301.sqlite	COMPOUND
source_9	20210914-Run9	GR00003302	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210914-Run9/GR00003302/GR00003302.sqlite	COMPOUND
source_9	20210914-Run9	GR00003303	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210914-Run9/GR00003303/GR00003303.sqlite	COMPOUND
source_9	20210915-Run10	GR00003306	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210915-Run10/GR00003306/GR00003306.sqlite	COMPOUND
source_9	20210915-Run10	GR00003307	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210915-Run10/GR00003307/GR00003307.sqlite	COMPOUND
source_9	20210915-Run10	GR00003308	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210915-Run10/GR00003308/GR00003308.sqlite	COMPOUND
source_9	20210915-Run10	GR00003309	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210915-Run10/GR00003309/GR00003309.sqlite	COMPOUND
source_9	20210915-Run10	GR00003310	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210915-Run10/GR00003310/GR00003310.sqlite	TARGET2
source_9	20210915-Run10	GR00003311	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210915-Run10/GR00003311/GR00003311.sqlite	COMPOUND
source_9	20210915-Run10	GR00003316	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210915-Run10/GR00003316/GR00003316.sqlite	COMPOUND
source_9	20210915-Run10	GR00003317	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210915-Run10/GR00003317/GR00003317.sqlite	COMPOUND
source_9	20210915-Run10	GR00003318	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210915-Run10/GR00003318/GR00003318.sqlite	COMPOUND
source_9	20210918-Run11	GR00004367	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run11/GR00004367/GR00004367.sqlite	COMPOUND
source_9	20210918-Run11	GR00004368	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run11/GR00004368/GR00004368.sqlite	COMPOUND
source_9	20210918-Run11	GR00004369	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run11/GR00004369/GR00004369.sqlite	COMPOUND
source_9	20210918-Run11	GR00004370	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run11/GR00004370/GR00004370.sqlite	COMPOUND
source_9	20210918-Run11	GR00004371	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run11/GR00004371/GR00004371.sqlite	TARGET2
source_9	20210918-Run11	GR00004372	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run11/GR00004372/GR00004372.sqlite	COMPOUND
source_9	20210918-Run11	GR00004373	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run11/GR00004373/GR00004373.sqlite	COMPOUND
source_9	20210918-Run11	GR00004374	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run11/GR00004374/GR00004374.sqlite	COMPOUND
source_9	20210918-Run11	GR00004375	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run11/GR00004375/GR00004375.sqlite	COMPOUND
source_9	20210918-Run12	GR00004377	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run12/GR00004377/GR00004377.sqlite	COMPOUND
source_9	20210918-Run12	GR00004378	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run12/GR00004378/GR00004378.sqlite	COMPOUND
source_9	20210918-Run12	GR00004379	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run12/GR00004379/GR00004379.sqlite	COMPOUND
source_9	20210918-Run12	GR00004380	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run12/GR00004380/GR00004380.sqlite	COMPOUND
source_9	20210918-Run12	GR00004382	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run12/GR00004382/GR00004382.sqlite	COMPOUND
source_9	20210918-Run12	GR00004383	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run12/GR00004383/GR00004383.sqlite	COMPOUND
source_9	20210918-Run12	GR00004384	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run12/GR00004384/GR00004384.sqlite	COMPOUND
source_9	20210918-Run12	GR00004385	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20210918-Run12/GR00004385/GR00004385.sqlite	COMPOUND
source_9	20211013-Run14	GR00003279	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20211013-Run14/GR00003279/GR00003279.sqlite	COMPOUND
source_9	20211013-Run14	GR00003280	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20211013-Run14/GR00003280/GR00003280.sqlite	COMPOUND
source_9	20211013-Run14	GR00003281	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20211013-Run14/GR00003281/GR00003281.sqlite	COMPOUND
source_9	20211013-Run14	GR00003282	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20211013-Run14/GR00003282/GR00003282.sqlite	COMPOUND
source_9	20211013-Run14	GR00003283	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20211013-Run14/GR00003283/GR00003283.sqlite	TARGET2
source_9	20211013-Run14	GR00003284	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20211013-Run14/GR00003284/GR00003284.sqlite	COMPOUND
source_9	20211013-Run14	GR00003285	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20211013-Run14/GR00003285/GR00003285.sqlite	COMPOUND
source_9	20211013-Run14	GR00003286	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20211013-Run14/GR00003286/GR00003286.sqlite	COMPOUND
source_9	20211013-Run14	GR00003287	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20211013-Run14/GR00003287/GR00003287.sqlite	COMPOUND
source_9	20211013-Run14	GR00003288	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20211013-Run14/GR00003288/GR00003288.sqlite	COMPOUND
source_9	20211013-Run14	GR00003289	s3://cellpainting-gallery/cpg0016-jump/source_9/workspace/backend/20211013-Run14/GR00003289/GR00003289.sqlite	COMPOUND
